级别	日期和时间	来源	事件 ID	任务类别
信息	2013/7/20 4:22:30	Microsoft-Windows-Servicing	1	无	启动程序包 KB2698365 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:22:22	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 安全更新程序 (KB2691442)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2691442-x86.msu"" /quiet /norestart”)"
警告	2013/7/20 4:22:22	Microsoft-Windows-WUSA	4	无	"Windows 更新 Windows 安全更新程序 (KB2691442) 需要重新启动计算机才能完成安装。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2691442-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:22:21	Microsoft-Windows-Servicing	4	无	必须先重新启动计算机，然后才能将程序包 KB2691442 更改为 已安装 状态。
信息	2013/7/20 4:22:05	Microsoft-Windows-Servicing	1	无	启动程序包 KB2691442 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:21:28	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 安全更新程序 (KB2655992)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2655992-x86.msu"" /quiet /norestart”)"
警告	2013/7/20 4:21:28	Microsoft-Windows-WUSA	4	无	"Windows 更新 Windows 安全更新程序 (KB2655992) 需要重新启动计算机才能完成安装。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2655992-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:21:28	Microsoft-Windows-Servicing	4	无	必须先重新启动计算机，然后才能将程序包 KB2655992 更改为 已安装 状态。
信息	2013/7/20 4:21:15	Microsoft-Windows-Servicing	1	无	启动程序包 KB2655992 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:21:04	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 安全更新程序 (KB2667402)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2667402-v2-x86.msu"" /quiet /norestart”)"
警告	2013/7/20 4:21:04	Microsoft-Windows-WUSA	4	无	"Windows 更新 Windows 安全更新程序 (KB2667402) 需要重新启动计算机才能完成安装。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2667402-v2-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:21:03	Microsoft-Windows-Servicing	4	无	必须先重新启动计算机，然后才能将程序包 KB2667402 更改为 已安装 状态。
信息	2013/7/20 4:20:55	Microsoft-Windows-Servicing	1	无	启动程序包 KB2667402 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:20:50	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 安全更新程序 (KB2685939)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2685939-x86.msu"" /quiet /norestart”)"
警告	2013/7/20 4:20:50	Microsoft-Windows-WUSA	4	无	"Windows 更新 Windows 安全更新程序 (KB2685939) 需要重新启动计算机才能完成安装。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2685939-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:20:50	Microsoft-Windows-Servicing	4	无	必须先重新启动计算机，然后才能将程序包 KB2685939 更改为 已安装 状态。
信息	2013/7/20 4:20:41	Microsoft-Windows-Servicing	1	无	启动程序包 KB2685939 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:20:36	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 更新程序 (KB2718704)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2718704-x86.msu"" /quiet /norestart”)"
警告	2013/7/20 4:20:36	Microsoft-Windows-WUSA	4	无	"Windows 更新 Windows 更新程序 (KB2718704) 需要重新启动计算机才能完成安装。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2718704-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:20:35	Microsoft-Windows-Servicing	4	无	必须先重新启动计算机，然后才能将程序包 KB2718704 更改为 已安装 状态。
信息	2013/7/20 4:20:27	Microsoft-Windows-Servicing	1	无	启动程序包 KB2718704 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:19:57	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 安全更新程序 (KB2604115)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2604115-x86.msu"" /quiet /norestart”)"
警告	2013/7/20 4:19:57	Microsoft-Windows-WUSA	4	无	"Windows 更新 Windows 安全更新程序 (KB2604115) 需要重新启动计算机才能完成安装。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2604115-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:19:56	Microsoft-Windows-Servicing	4	无	必须先重新启动计算机，然后才能将程序包 KB2604115 更改为 已安装 状态。
信息	2013/7/20 4:19:29	Microsoft-Windows-Servicing	1	无	启动程序包 KB2604115 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:18:58	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 安全更新程序 (KB2690533)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2690533-x86.msu"" /quiet /norestart”)"
警告	2013/7/20 4:18:58	Microsoft-Windows-WUSA	4	无	"Windows 更新 Windows 安全更新程序 (KB2690533) 需要重新启动计算机才能完成安装。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2690533-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:18:57	Microsoft-Windows-Servicing	4	无	必须先重新启动计算机，然后才能将程序包 KB2690533 更改为 已安装 状态。
信息	2013/7/20 4:18:53	Microsoft-Windows-Servicing	1	无	启动程序包 KB2690533 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:18:46	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 安全更新程序 (KB2676562)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2676562-x86.msu"" /quiet /norestart”)"
警告	2013/7/20 4:18:46	Microsoft-Windows-WUSA	4	无	"Windows 更新 Windows 安全更新程序 (KB2676562) 需要重新启动计算机才能完成安装。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2676562-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:18:45	Microsoft-Windows-Servicing	4	无	必须先重新启动计算机，然后才能将程序包 KB2676562 更改为 已安装 状态。
信息	2013/7/20 4:18:36	Microsoft-Windows-Servicing	1	无	启动程序包 KB2676562 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:18:26	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 安全更新程序 (KB2653956)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2653956-x86.msu"" /quiet /norestart”)"
警告	2013/7/20 4:18:26	Microsoft-Windows-WUSA	4	无	"Windows 更新 Windows 安全更新程序 (KB2653956) 需要重新启动计算机才能完成安装。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2653956-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:18:25	Microsoft-Windows-Servicing	4	无	必须先重新启动计算机，然后才能将程序包 KB2653956 更改为 已安装 状态。
信息	2013/7/20 4:18:20	Microsoft-Windows-Servicing	1	无	启动程序包 KB2653956 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:17:54	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 安全更新程序 (KB2621440)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2621440-x86.msu"" /quiet /norestart”)"
警告	2013/7/20 4:17:54	Microsoft-Windows-WUSA	4	无	"Windows 更新 Windows 安全更新程序 (KB2621440) 需要重新启动计算机才能完成安装。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2621440-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:17:54	Microsoft-Windows-Servicing	4	无	必须先重新启动计算机，然后才能将程序包 KB2621440 更改为 已安装 状态。
信息	2013/7/20 4:17:47	Microsoft-Windows-Servicing	1	无	启动程序包 KB2621440 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:17:34	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 安全更新程序 (KB2654428)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2654428-x86.msu"" /quiet /norestart”)"
警告	2013/7/20 4:17:34	Microsoft-Windows-WUSA	4	无	"Windows 更新 Windows 安全更新程序 (KB2654428) 需要重新启动计算机才能完成安装。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2654428-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:17:32	Microsoft-Windows-Servicing	4	无	必须先重新启动计算机，然后才能将程序包 KB2654428 更改为 已安装 状态。
信息	2013/7/20 4:17:26	Microsoft-Windows-Servicing	1	无	启动程序包 KB2654428 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:17:14	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 安全更新程序 (KB2644615)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2644615-x86.msu"" /quiet /norestart”)"
警告	2013/7/20 4:17:14	Microsoft-Windows-WUSA	4	无	"Windows 更新 Windows 安全更新程序 (KB2644615) 需要重新启动计算机才能完成安装。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2644615-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:17:13	Microsoft-Windows-Servicing	4	无	必须先重新启动计算机，然后才能将程序包 KB2644615 更改为 已安装 状态。
信息	2013/7/20 4:17:04	Microsoft-Windows-Servicing	1	无	启动程序包 KB2644615 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:16:36	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 更新程序 (KB2632503)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2632503-x86.msu"" /quiet /norestart”)"
警告	2013/7/20 4:16:36	Microsoft-Windows-WUSA	4	无	"Windows 更新 Windows 更新程序 (KB2632503) 需要重新启动计算机才能完成安装。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2632503-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:16:35	Microsoft-Windows-Servicing	4	无	必须先重新启动计算机，然后才能将程序包 KB2632503 更改为 已安装 状态。
信息	2013/7/20 4:16:32	Microsoft-Windows-Servicing	1	无	启动程序包 KB2632503 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:16:22	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 安全更新程序 (KB2631813)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2631813-x86.msu"" /quiet /norestart”)"
警告	2013/7/20 4:16:22	Microsoft-Windows-WUSA	4	无	"Windows 更新 Windows 安全更新程序 (KB2631813) 需要重新启动计算机才能完成安装。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2631813-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:16:22	Microsoft-Windows-Servicing	4	无	必须先重新启动计算机，然后才能将程序包 KB2631813 更改为 已安装 状态。
信息	2013/7/20 4:16:16	Microsoft-Windows-Servicing	1	无	启动程序包 KB2631813 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:16:10	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 安全更新程序 (KB2585542)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2585542-x86.msu"" /quiet /norestart”)"
警告	2013/7/20 4:16:10	Microsoft-Windows-WUSA	4	无	"Windows 更新 Windows 安全更新程序 (KB2585542) 需要重新启动计算机才能完成安装。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2585542-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:16:10	Microsoft-Windows-Servicing	4	无	必须先重新启动计算机，然后才能将程序包 KB2585542 更改为 已安装 状态。
信息	2013/7/20 4:16:04	Microsoft-Windows-Servicing	1	无	启动程序包 KB2585542 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:15:59	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 安全更新程序 (KB2584146)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2584146-x86.msu"" /quiet /norestart”)"
警告	2013/7/20 4:15:59	Microsoft-Windows-WUSA	4	无	"Windows 更新 Windows 安全更新程序 (KB2584146) 需要重新启动计算机才能完成安装。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2584146-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:15:59	Microsoft-Windows-Servicing	4	无	必须先重新启动计算机，然后才能将程序包 KB2584146 更改为 已安装 状态。
信息	2013/7/20 4:15:55	Microsoft-Windows-Servicing	1	无	启动程序包 KB2584146 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:15:50	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 安全更新程序 (KB2656356)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2656356-x86.msu"" /quiet /norestart”)"
警告	2013/7/20 4:15:50	Microsoft-Windows-WUSA	4	无	"Windows 更新 Windows 安全更新程序 (KB2656356) 需要重新启动计算机才能完成安装。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2656356-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:15:50	Microsoft-Windows-Servicing	4	无	必须先重新启动计算机，然后才能将程序包 KB2656356 更改为 已安装 状态。
信息	2013/7/20 4:15:40	Microsoft-Windows-Servicing	1	无	启动程序包 KB2656356 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:15:31	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 安全更新程序 (KB2620712)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2620712-x86.msu"" /quiet /norestart”)"
警告	2013/7/20 4:15:31	Microsoft-Windows-WUSA	4	无	"Windows 更新 Windows 安全更新程序 (KB2620712) 需要重新启动计算机才能完成安装。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2620712-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:15:30	Microsoft-Windows-Servicing	4	无	必须先重新启动计算机，然后才能将程序包 KB2620712 更改为 已安装 状态。
信息	2013/7/20 4:15:27	Microsoft-Windows-Servicing	1	无	启动程序包 KB2620712 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:15:20	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 安全更新程序 (KB2619339)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2619339-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:15:20	Microsoft-Windows-Servicing	2	无	已将程序包 KB2619339 成功更改为 已安装 状态。
信息	2013/7/20 4:15:14	Microsoft-Windows-Servicing	1	无	启动程序包 KB2619339 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
信息	2013/7/20 4:15:08	Microsoft-Windows-Servicing	2	无	已将程序包 KB2641690 成功更改为 已安装 状态。
信息	2013/7/20 4:15:04	Microsoft-Windows-Servicing	1	无	启动程序包 KB2641690 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: DISM Package Manager Provider。
信息	2013/7/20 4:13:58	Microsoft-Windows-WUSA	2	无	"已成功安装 Windows 更新 ""Windows 安全更新程序 (KB2620704)""。(命令行:“C:\Windows\system32\wusa.exe ""C:\Program Files\360\360safe\hotfix\Windows6.1-KB2620704-x86.msu"" /quiet /norestart”)"
信息	2013/7/20 4:13:58	Microsoft-Windows-Servicing	2	无	已将程序包 KB2620704 成功更改为 已安装 状态。
信息	2013/7/20 4:13:54	Microsoft-Windows-Servicing	1	无	启动程序包 KB2620704 的更改。当前状态为 不存在。目标状态为 已安装。客户端 ID: WindowsUpdateAgent。
